Month,Day,Hour,Grid_Price,Aggregator_Price,Household_Demand,SoC,Car_Available
1,27,12,0.3,0.23,0.0,,0
1,27,13,0.3,0.22,0.0,,0
1,27,14,0.26,0.2,0.0,,0
1,27,15,0.33,0.25,0.0,0.4117,1
1,27,16,0.34,0.28,0.0,,0
1,27,17,0.25,0.21,24.3,,0
1,27,18,0.46,0.43,18.42,,0
1,27,19,0.47,0.43,24.58,,0
1,27,20,0.46,0.39,10.94,0.3008,1
1,27,21,0.39,0.34,18.21,,1
1,27,22,0.19,0.16,20.85,,1
1,27,23,0.25,0.24,22.51,,1
1,28,0,0.2,0.18,3.65,,1
1,28,1,0.18,0.16,0.0,,1
1,28,2,0.17,0.15,0.0,,0
1,28,3,0.24,0.21,0.0,0.7676,1
1,28,4,0.2,0.18,0.0,,1
1,28,5,0.22,0.19,0.0,,1
1,28,6,0.23,0.21,15.14,,1
1,28,7,0.45,0.4,0.0,,1
1,28,8,0.41,0.3,9.36,,0
1,28,9,0.48,0.37,0.0,,0
1,28,10,0.27,0.22,0.0,,0
1,28,11,0.33,0.26,0.0,,0
1,28,12,0.31,0.25,0.0,,0
1,28,13,0.25,0.2,0.0,,0
1,28,14,0.28,0.2,0.0,,0
1,28,15,0.28,0.22,0.0,,0
1,28,16,0.31,0.24,4.2,,0
1,28,17,0.33,0.24,19.41,0.6454,1
1,28,18,0.41,0.38,5.38,,1
1,28,19,0.49,0.43,0.0,,1
1,28,20,0.35,0.32,15.13,,1
1,28,21,0.47,0.41,7.5,,1
1,28,22,0.21,0.18,5.72,,0
1,28,23,0.17,0.16,7.57,0.3986,1
1,29,0,0.19,0.18,0.0,,1
1,29,1,0.19,0.16,0.0,,1
1,29,2,0.22,0.2,0.0,,0
1,29,3,0.16,0.15,0.0,,0
1,29,4,0.21,0.19,8.64,0.1622,1
1,29,5,0.24,0.22,0.0,,1
1,29,6,0.24,0.22,15.31,,1
1,29,7,0.43,0.39,13.51,,1
1,29,8,0.35,0.29,19.5,,1
1,29,9,0.37,0.27,0.0,,0
1,29,10,0.32,0.23,0.0,,0
1,29,11,0.26,0.2,0.0,,0
1,29,12,0.27,0.2,3.0,,0
1,29,13,0.34,0.29,0.0,,0
1,29,14,0.32,0.27,0.0,0.9118,1
1,29,15,0.34,0.27,0.0,,0
1,29,16,0.3,0.22,0.0,,0
1,29,17,0.3,0.25,10.0,,0
1,29,18,0.44,0.39,10.56,0.7619,1
1,29,19,0.39,0.33,14.89,,0
1,29,20,0.39,0.33,22.35,0.5555,1
1,29,21,0.48,0.43,20.97,,1
1,29,22,0.18,0.16,17.24,,1
1,29,23,0.22,0.19,10.72,,1
1,30,0,0.22,0.2,20.1,,1
1,30,1,0.22,0.2,22.51,,1
1,30,2,0.19,0.17,0.0,,1
1,30,3,0.18,0.15,19.0,,0
1,30,4,0.16,0.14,22.71,0.2952,1
1,30,5,0.15,0.14,0.0,,1
1,30,6,0.17,0.16,22.7,,0
1,30,7,0.48,0.45,15.7,0.4588,1
1,30,8,0.43,0.34,16.15,,0
1,30,9,0.37,0.27,17.56,,0
1,30,10,0.33,0.25,27.53,,0
1,30,11,0.27,0.2,24.14,,0
1,30,12,0.28,0.2,27.79,,0
1,30,13,0.25,0.2,19.12,,0
1,30,14,0.28,0.2,22.03,,0
1,30,15,0.31,0.22,24.64,,0
1,30,16,0.34,0.28,29.75,0.8376,1
1,30,17,0.31,0.25,18.02,,0
1,30,18,0.37,0.33,6.57,0.2843,1
1,30,19,0.4,0.34,19.94,,1
1,30,20,0.45,0.41,18.5,,1
1,30,21,0.4,0.37,20.3,,0
1,30,22,0.25,0.23,18.51,0.4249,1
1,30,23,0.24,0.21,16.31,,1
1,31,0,0.24,0.21,0.0,,1
1,31,1,0.21,0.18,0.0,,0
1,31,2,0.17,0.15,0.0,0.9355,1
1,31,3,0.16,0.14,11.37,,0
1,31,4,0.25,0.22,0.0,,0
1,31,5,0.23,0.21,0.0,0.7431,1
1,31,6,0.19,0.17,15.81,,1
1,31,7,0.36,0.34,13.71,,1
1,31,8,0.35,0.26,9.75,,1
1,31,9,0.44,0.31,0.0,,0
1,31,10,0.26,0.19,0.0,0.5568,1
1,31,11,0.34,0.28,10.32,,0
1,31,12,0.33,0.26,8.52,,0
1,31,13,0.34,0.26,0.0,,0
1,31,14,0.31,0.26,0.0,,0
1,31,15,0.34,0.28,0.0,,0
1,31,16,0.34,0.25,10.85,,0
1,31,17,0.3,0.24,6.91,,0
1,31,18,0.49,0.44,10.4,0.874,1
1,31,19,0.46,0.42,10.26,,1
1,31,20,0.38,0.34,15.38,,1
1,31,21,0.36,0.33,20.97,,1
1,31,22,0.22,0.2,17.82,,1
1,31,23,0.18,0.16,6.94,,1
2,1,0,0.2,0.18,0.0,,1
2,1,1,0.2,0.17,0.0,,0
2,1,2,0.21,0.2,0.0,0.4236,1
2,1,3,0.2,0.17,0.0,,1
2,1,4,0.21,0.19,0.0,,1
2,1,5,0.25,0.23,0.0,,1
2,1,6,0.15,0.13,15.33,,0
2,1,7,0.38,0.36,10.45,0.8992,1
2,1,8,0.42,0.35,0.0,,0
2,1,9,0.39,0.32,0.0,,0
2,1,10,0.31,0.24,0.0,0.7126,1
2,1,11,0.29,0.2,3.47,,0
2,1,12,0.26,0.21,0.0,,0
2,1,13,0.35,0.25,0.0,,0
2,1,14,0.25,0.2,0.0,0.1993,1
2,1,15,0.34,0.25,0.0,,1
2,1,16,0.35,0.25,0.0,,0
2,1,17,0.33,0.26,12.08,,0
2,1,18,0.49,0.47,5.79,0.3166,1
2,1,19,0.47,0.41,17.79,,1
2,1,20,0.48,0.44,16.68,,0
2,1,21,0.35,0.3,23.78,0.712,1
2,1,22,0.19,0.17,23.8,,1
2,1,23,0.18,0.16,24.98,,0
2,2,0,0.21,0.19,0.0,0.6411,1
2,2,1,0.19,0.17,0.0,,1
2,2,2,0.15,0.13,0.0,,1
2,2,3,0.19,0.16,0.0,,1
2,2,4,0.22,0.2,0.0,,1
2,2,5,0.24,0.21,0.0,,1
2,2,6,0.19,0.17,0.0,,0
2,2,7,0.37,0.35,18.77,,0
2,2,8,0.48,0.36,13.38,0.7399,1
2,2,9,0.39,0.3,10.16,,0
2,2,10,0.26,0.2,0.0,,0
2,2,11,0.32,0.26,9.54,,0
2,2,12,0.28,0.21,0.0,,0
2,2,13,0.29,0.22,0.0,,0
2,2,14,0.31,0.23,0.0,,0
2,2,15,0.33,0.27,0.0,,0
2,2,16,0.34,0.28,0.0,,0
2,2,17,0.26,0.2,17.57,,0
2,2,18,0.36,0.33,9.29,0.6216,1
2,2,19,0.42,0.39,19.84,,1
2,2,20,0.35,0.33,15.05,,1
2,2,21,0.47,0.44,5.22,,1
2,2,22,0.2,0.17,16.45,,0
2,2,23,0.25,0.22,17.43,0.6136,1
2,3,0,0.2,0.17,0.0,,0
2,3,1,0.24,0.21,0.0,,0
2,3,2,0.19,0.17,0.0,,0
2,3,3,0.23,0.21,0.0,0.4305,1
2,3,4,0.16,0.14,0.0,,1
2,3,5,0.23,0.22,0.0,,1
2,3,6,0.22,0.21,14.04,,1
2,3,7,0.45,0.38,21.53,,1
2,3,8,0.41,0.31,12.61,,0
2,3,9,0.48,0.34,0.0,,0
2,3,10,0.34,0.27,0.0,,0
2,3,11,0.28,0.21,0.0,0.5822,1
2,3,12,0.27,0.22,5.16,,0
2,3,13,0.28,0.22,0.0,0.9494,1
2,3,14,0.29,0.22,0.0,,0
2,3,15,0.29,0.22,0.0,,0
2,3,16,0.28,0.23,0.0,0.8768,1
2,3,17,0.33,0.25,16.05,,1
2,3,18,0.45,0.39,15.75,,1
2,3,19,0.36,0.34,6.42,,0
2,3,20,0.49,0.43,19.16,0.6924,1
2,3,21,0.35,0.31,10.99,,1
2,3,22,0.22,0.2,18.02,,1
2,3,23,0.16,0.14,16.44,,0
2,4,0,0.16,0.14,0.0,,0
2,4,1,0.21,0.19,0.0,,0
2,4,2,0.24,0.2,0.0,0.8668,1
2,4,3,0.25,0.24,0.0,,0
2,4,4,0.24,0.22,0.0,0.7659,1
2,4,5,0.18,0.17,0.0,,0
2,4,6,0.25,0.21,24.8,0.2277,1
2,4,7,0.41,0.35,16.49,,1
2,4,8,0.4,0.33,17.52,,0
2,4,9,0.39,0.29,3.57,,0
2,4,10,0.26,0.22,0.0,,0
2,4,11,0.32,0.25,0.0,,0
2,4,12,0.25,0.21,0.0,,0
2,4,13,0.27,0.2,0.0,,0
2,4,14,0.33,0.24,0.0,0.6188,1
2,4,15,0.35,0.28,0.0,,1
2,4,16,0.32,0.27,0.0,,0
2,4,17,0.26,0.2,22.39,0.3942,1
2,4,18,0.42,0.38,17.37,,0
2,4,19,0.48,0.44,0.0,0.84,1
2,4,20,0.4,0.37,0.0,,1
2,4,21,0.43,0.38,23.19,,1
2,4,22,0.16,0.15,8.9,,1
2,4,23,0.18,0.15,13.33,,0
2,5,0,0.15,0.14,0.0,,0
2,5,1,0.24,0.21,0.0,0.7439,1
2,5,2,0.24,0.21,0.0,,1
2,5,3,0.22,0.2,4.62,,1
2,5,4,0.16,0.14,0.0,,1
2,5,5,0.2,0.17,0.0,,1
2,5,6,0.23,0.21,7.92,,1
2,5,7,0.4,0.38,12.7,,1
2,5,8,0.49,0.4,13.75,,0
2,5,9,0.38,0.32,4.97,,0
2,5,10,0.3,0.21,0.0,,0
2,5,11,0.31,0.24,0.0,,0
2,5,12,0.27,0.19,0.0,,0
2,5,13,0.25,0.21,0.0,0.368,1
2,5,14,0.35,0.29,0.0,,0
2,5,15,0.34,0.26,5.48,,0
2,5,16,0.33,0.27,0.0,0.3058,1
2,5,17,0.29,0.22,13.02,,0
2,5,18,0.45,0.41,0.0,,0
2,5,19,0.38,0.34,17.44,0.4468,1
2,5,20,0.44,0.4,15.06,,1
2,5,21,0.46,0.41,7.84,,1
2,5,22,0.21,0.18,15.12,,1
2,5,23,0.21,0.2,14.77,,0
2,6,0,0.23,0.21,0.0,0.3417,1
2,6,1,0.24,0.21,0.0,,1
2,6,2,0.19,0.17,0.0,,1
2,6,3,0.23,0.21,0.0,,1
2,6,4,0.2,0.19,6.8,,1
2,6,5,0.15,0.13,11.93,,1
2,6,6,0.22,0.19,5.61,,1
2,6,7,0.37,0.32,0.0,,1
2,6,8,0.45,0.38,14.7,,0
2,6,9,0.44,0.32,0.0,,0
2,6,10,0.34,0.28,0.0,,0
2,6,11,0.32,0.27,0.0,0.6723,1
2,6,12,0.35,0.25,2.16,,0
2,6,13,0.28,0.21,0.0,,0
2,6,14,0.33,0.26,0.0,,0
2,6,15,0.31,0.26,0.0,,0
2,6,16,0.33,0.24,0.0,0.5681,1
2,6,17,0.25,0.21,15.28,,0
2,6,18,0.4,0.35,10.5,,0
2,6,19,0.46,0.4,15.26,,0
2,6,20,0.41,0.37,16.8,0.735,1
2,6,21,0.36,0.34,14.09,,1
2,6,22,0.19,0.18,9.52,,1
2,6,23,0.16,0.14,8.21,,0
2,7,0,0.16,0.14,11.32,0.6639,1
2,7,1,0.24,0.21,0.0,,1
2,7,2,0.2,0.19,0.0,,1
2,7,3,0.2,0.18,0.0,,1
2,7,4,0.16,0.15,2.03,,1
2,7,5,0.15,0.13,0.0,,1
2,7,6,0.22,0.19,21.43,,1
2,7,7,0.49,0.45,0.0,,0
2,7,8,0.44,0.32,0.0,0.6746,1
2,7,9,0.36,0.29,0.0,,0
2,7,10,0.33,0.26,0.0,,0
2,7,11,0.32,0.23,0.0,,0
2,7,12,0.27,0.22,0.0,,0
2,7,13,0.28,0.22,0.0,0.2148,1
2,7,14,0.28,0.23,0.0,,0
2,7,15,0.28,0.23,0.0,,0
2,7,16,0.33,0.25,0.0,,0
2,7,17,0.35,0.27,17.44,0.4244,1
2,7,18,0.47,0.41,0.0,,1
2,7,19,0.36,0.31,13.87,,0
2,7,20,0.48,0.44,11.31,0.2652,1
2,7,21,0.4,0.35,14.75,,1
2,7,22,0.23,0.22,16.17,,1
2,7,23,0.17,0.15,8.7,,1
2,8,0,0.25,0.24,0.0,,1
2,8,1,0.25,0.22,0.0,,0
2,8,2,0.19,0.17,0.0,0.3853,1
2,8,3,0.21,0.18,0.0,,1
2,8,4,0.18,0.17,0.0,,0
2,8,5,0.22,0.19,0.0,0.8297,1
2,8,6,0.19,0.17,21.77,,1
2,8,7,0.36,0.33,5.23,,1
2,8,8,0.44,0.34,5.13,,0
2,8,9,0.41,0.34,0.0,,0
2,8,10,0.26,0.22,0.0,,0
2,8,11,0.34,0.25,0.0,,0
2,8,12,0.25,0.18,0.0,,0
2,8,13,0.31,0.23,0.0,,0
2,8,14,0.3,0.22,0.0,,0
2,8,15,0.35,0.28,0.0,,0
2,8,16,0.26,0.19,0.0,,0
2,8,17,0.34,0.24,6.53,,0
2,8,18,0.46,0.4,7.02,0.2783,1
2,8,19,0.44,0.39,7.97,,1
2,8,20,0.43,0.39,18.02,,0
2,8,21,0.45,0.39,6.67,0.3626,1
2,8,22,0.16,0.14,20.8,,1
2,8,23,0.24,0.21,0.0,,1
2,9,0,0.16,0.15,0.0,,0
2,9,1,0.23,0.2,0.0,,0
2,9,2,0.15,0.14,0.0,,0
2,9,3,0.22,0.21,0.0,0.2794,1
2,9,4,0.24,0.21,0.0,,0
2,9,5,0.18,0.17,0.0,0.2669,1
2,9,6,0.16,0.14,21.58,,1
2,9,7,0.49,0.42,10.86,,0
2,9,8,0.45,0.35,11.2,,0
2,9,9,0.47,0.39,0.0,0.2377,1
2,9,10,0.32,0.25,0.0,,0
2,9,11,0.29,0.23,0.0,,0
2,9,12,0.29,0.21,0.0,,0
2,9,13,0.31,0.26,0.0,,0
2,9,14,0.31,0.24,0.0,0.182,1
2,9,15,0.29,0.23,0.0,,0
2,9,16,0.26,0.2,0.0,,0
2,9,17,0.31,0.26,9.49,,0
2,9,18,0.38,0.35,21.11,,0
2,9,19,0.45,0.42,9.09,0.2217,1
2,9,20,0.38,0.34,6.72,,1
2,9,21,0.43,0.39,11.93,,1
2,9,22,0.19,0.17,6.08,,1
2,9,23,0.21,0.18,7.29,,1
2,10,0,0.21,0.19,0.0,,1
2,10,1,0.15,0.14,0.0,,0
2,10,2,0.24,0.21,0.0,0.9075,1
2,10,3,0.2,0.19,0.0,,1
2,10,4,0.21,0.18,0.0,,1
2,10,5,0.22,0.2,0.0,,1
2,10,6,0.23,0.21,20.79,,0
2,10,7,0.35,0.33,24.57,0.6144,1
2,10,8,0.47,0.37,21.79,,0
2,10,9,0.49,0.37,0.0,,0
2,10,10,0.27,0.19,0.0,0.2166,1
2,10,11,0.32,0.23,0.0,,0
2,10,12,0.3,0.21,6.19,,0
2,10,13,0.28,0.23,5.94,0.2029,1
2,10,14,0.25,0.21,0.0,,0
2,10,15,0.35,0.29,0.0,,0
2,10,16,0.31,0.23,0.0,0.705,1
2,10,17,0.28,0.23,11.24,,0
2,10,18,0.46,0.41,10.35,,0
2,10,19,0.38,0.34,15.95,0.4946,1
2,10,20,0.49,0.43,17.82,,0
2,10,21,0.43,0.4,6.45,,0
2,10,22,0.17,0.15,9.43,0.6846,1
2,10,23,0.18,0.16,23.03,,0
2,11,0,0.24,0.22,0.0,0.4881,1
2,11,1,0.22,0.2,0.0,,1
2,11,2,0.2,0.18,0.0,,1
2,11,3,0.23,0.22,0.0,,1
2,11,4,0.17,0.16,0.0,,0
2,11,5,0.17,0.16,0.0,,0
2,11,6,0.16,0.14,8.09,,0
2,11,7,0.41,0.38,16.88,0.4393,1
2,11,8,0.45,0.34,19.74,,0
2,11,9,0.44,0.35,0.0,,0
2,11,10,0.29,0.23,0.0,,0
2,11,11,0.28,0.21,0.0,,0
2,11,12,0.29,0.23,0.0,,0
2,11,13,0.33,0.23,0.0,,0
2,11,14,0.28,0.21,0.0,,0
2,11,15,0.28,0.23,0.0,,0
2,11,16,0.27,0.2,0.0,,0
2,11,17,0.33,0.28,18.58,,0
2,11,18,0.39,0.35,21.04,0.7379,1
2,11,19,0.4,0.37,6.58,,1
2,11,20,0.42,0.37,14.89,,1
2,11,21,0.39,0.37,16.08,,1
2,11,22,0.18,0.17,0.0,,1
2,11,23,0.23,0.22,12.99,,1
2,12,0,0.17,0.15,0.0,,1
2,12,1,0.18,0.16,0.0,,1
2,12,2,0.24,0.23,0.0,,1
2,12,3,0.19,0.17,0.0,,1
2,12,4,0.24,0.21,0.0,,0
2,12,5,0.19,0.17,0.0,,0
2,12,6,0.17,0.16,23.31,0.2347,1
2,12,7,0.49,0.45,24.76,,1
2,12,8,0.4,0.31,24.14,,1
2,12,9,0.41,0.34,6.29,,0
2,12,10,0.3,0.24,6.51,,0
2,12,11,0.26,0.21,0.0,,0
2,12,12,0.34,0.28,0.0,0.206,1
2,12,13,0.3,0.23,0.0,,1
2,12,14,0.26,0.2,8.07,,1
2,12,15,0.27,0.21,0.0,,0
2,12,16,0.31,0.24,0.0,,0
2,12,17,0.26,0.19,14.71,,0
2,12,18,0.48,0.44,22.62,0.4259,1
2,12,19,0.36,0.32,24.96,,1
2,12,20,0.39,0.35,11.84,,1
2,12,21,0.37,0.33,13.93,,1
2,12,22,0.19,0.18,13.83,,0
2,12,23,0.21,0.19,10.27,0.638,1
2,13,0,0.17,0.15,8.53,,1
2,13,1,0.22,0.2,0.0,,1
2,13,2,0.23,0.22,0.0,,1
2,13,3,0.24,0.22,0.0,,1
2,13,4,0.21,0.19,0.0,,0
2,13,5,0.25,0.22,0.0,0.8571,1
2,13,6,0.23,0.2,0.0,,1
2,13,7,0.5,0.47,19.07,,1
2,13,8,0.35,0.26,17.16,,0
2,13,9,0.44,0.36,0.0,,0
2,13,10,0.28,0.2,0.0,,0
2,13,11,0.34,0.27,0.0,,0
2,13,12,0.27,0.2,0.0,,0
2,13,13,0.34,0.26,0.0,,0
2,13,14,0.25,0.2,0.0,,0
2,13,15,0.28,0.22,0.0,,0
2,13,16,0.29,0.24,0.0,,0
2,13,17,0.26,0.21,9.71,0.7139,1
2,13,18,0.41,0.39,10.11,,0
2,13,19,0.43,0.38,22.62,,0
2,13,20,0.45,0.38,17.38,0.3548,1
2,13,21,0.45,0.4,21.05,,1
2,13,22,0.18,0.16,17.29,,1
2,13,23,0.19,0.18,16.69,,1
2,14,0,0.21,0.18,19.22,,0
2,14,1,0.23,0.21,27.82,0.6533,1
2,14,2,0.16,0.14,25.37,,1
2,14,3,0.16,0.15,25.76,,0
2,14,4,0.22,0.19,28.24,,0
2,14,5,0.17,0.15,22.21,0.3805,1
2,14,6,0.15,0.14,22.48,,1
2,14,7,0.44,0.39,24.95,,1
2,14,8,0.39,0.28,28.44,,1
2,14,9,0.35,0.29,21.73,,0
2,14,10,0.26,0.19,26.87,,0
2,14,11,0.34,0.25,29.49,,0
2,14,12,0.34,0.27,23.3,,0
2,14,13,0.32,0.23,24.25,0.8293,1
2,14,14,0.29,0.21,29.91,,1
2,14,15,0.33,0.26,19.1,,0
2,14,16,0.29,0.21,15.9,,0
2,14,17,0.27,0.23,21.86,,0
2,14,18,0.4,0.34,27.46,0.6789,1
2,14,19,0.47,0.44,23.06,,1
2,14,20,0.41,0.37,15.1,,1
2,14,21,0.43,0.38,21.11,,1
2,14,22,0.19,0.17,15.75,,0
2,14,23,0.17,0.16,27.79,0.7644,1
2,15,0,0.25,0.23,16.6,,0
2,15,1,0.2,0.17,27.95,,0
2,15,2,0.21,0.18,29.16,,0
2,15,3,0.2,0.17,27.41,,0
2,15,4,0.2,0.18,21.2,0.2827,1
2,15,5,0.22,0.2,11.31,,0
2,15,6,0.2,0.18,15.28,0.6418,1
2,15,7,0.47,0.41,24.38,,1
2,15,8,0.47,0.36,17.19,,0
2,15,9,0.44,0.36,0.0,0.2835,1
2,15,10,0.34,0.29,16.87,,1
2,15,11,0.34,0.24,22.98,,0
2,15,12,0.28,0.21,20.15,,0
2,15,13,0.32,0.27,26.9,,0
2,15,14,0.34,0.28,21.11,,0
2,15,15,0.31,0.22,24.25,,0
2,15,16,0.26,0.19,22.68,,0
2,15,17,0.33,0.26,13.52,,0
2,15,18,0.41,0.36,23.41,0.7336,1
2,15,19,0.48,0.43,15.36,,1
2,15,20,0.43,0.4,26.91,,0
2,15,21,0.46,0.4,21.93,0.2861,1
2,15,22,0.17,0.16,22.54,,1
2,15,23,0.2,0.17,16.46,,1
2,16,0,0.24,0.23,0.0,,1
2,16,1,0.21,0.18,5.75,,1
2,16,2,0.19,0.17,0.0,,0
2,16,3,0.17,0.16,0.0,0.5026,1
2,16,4,0.22,0.19,0.0,,0
2,16,5,0.19,0.18,0.0,0.6253,1
2,16,6,0.19,0.17,18.58,,1
2,16,7,0.36,0.33,13.71,,1
2,16,8,0.49,0.4,21.32,,0
2,16,9,0.48,0.35,0.0,0.5812,1
2,16,10,0.28,0.22,0.0,,0
2,16,11,0.29,0.24,0.0,,0
2,16,12,0.27,0.19,8.4,,0
2,16,13,0.3,0.25,3.81,,0
2,16,14,0.31,0.23,0.0,,0
2,16,15,0.29,0.23,0.0,,0
2,16,16,0.28,0.21,0.0,,0
2,16,17,0.3,0.25,22.78,,0
2,16,18,0.43,0.39,12.39,0.1622,1
2,16,19,0.48,0.41,11.4,,1
2,16,20,0.36,0.32,21.64,,0
2,16,21,0.43,0.37,15.93,0.5197,1
2,16,22,0.18,0.16,18.03,,1
2,16,23,0.17,0.15,10.53,,1
2,17,0,0.22,0.2,0.0,,0
2,17,1,0.22,0.21,8.23,0.2284,1
2,17,2,0.25,0.22,0.0,,0
2,17,3,0.15,0.14,0.0,,0
2,17,4,0.25,0.22,0.0,0.9083,1
2,17,5,0.2,0.19,0.0,,1
2,17,6,0.16,0.15,20.46,,0
2,17,7,0.47,0.42,11.65,,0
2,17,8,0.5,0.37,22.21,,0
2,17,9,0.45,0.32,0.0,,0
2,17,10,0.27,0.2,0.0,0.9043,1
2,17,11,0.33,0.28,0.0,,0
2,17,12,0.31,0.24,0.0,,0
2,17,13,0.25,0.18,0.0,0.16,1
2,17,14,0.31,0.24,0.0,,0
2,17,15,0.28,0.22,0.0,,0
2,17,16,0.29,0.24,9.58,,0
2,17,17,0.28,0.22,20.04,,0
2,17,18,0.35,0.31,24.46,,0
2,17,19,0.5,0.44,6.26,,0
2,17,20,0.4,0.35,12.99,0.4123,1
2,17,21,0.39,0.35,9.36,,1
2,17,22,0.24,0.21,0.0,,1
2,17,23,0.21,0.19,13.97,,0
2,18,0,0.19,0.17,0.0,0.8566,1
2,18,1,0.19,0.18,7.57,,1
2,18,2,0.24,0.23,0.0,,1
2,18,3,0.21,0.2,0.0,,0
2,18,4,0.2,0.18,0.0,,0
2,18,5,0.15,0.14,5.8,,0
2,18,6,0.19,0.17,10.43,,0
2,18,7,0.42,0.39,24.85,0.8176,1
2,18,8,0.43,0.36,0.0,,0
2,18,9,0.47,0.39,0.0,,0
2,18,10,0.31,0.26,0.0,,0
2,18,11,0.25,0.2,0.0,,0
2,18,12,0.27,0.21,0.0,0.9129,1
2,18,13,0.27,0.2,0.0,,0
2,18,14,0.34,0.25,0.0,0.5104,1
2,18,15,0.31,0.23,0.0,,0
2,18,16,0.32,0.27,0.0,0.6725,1
2,18,17,0.34,0.24,7.41,,1
2,18,18,0.44,0.4,0.0,,1
2,18,19,0.41,0.35,13.57,,0
2,18,20,0.47,0.4,6.14,0.5136,1
2,18,21,0.43,0.37,5.28,,1
2,18,22,0.2,0.18,8.01,,1
2,18,23,0.16,0.15,5.32,,1
2,19,0,0.25,0.22,10.46,,1
2,19,1,0.18,0.16,10.63,,0
2,19,2,0.19,0.18,0.0,0.2309,1
2,19,3,0.16,0.14,2.26,,1
2,19,4,0.18,0.17,0.0,,1
2,19,5,0.24,0.22,0.0,,0
2,19,6,0.17,0.16,7.94,0.8275,1
2,19,7,0.48,0.43,10.9,,0
2,19,8,0.42,0.31,19.27,,0
2,19,9,0.39,0.32,0.0,,0
2,19,10,0.27,0.21,0.0,,0
2,19,11,0.32,0.25,0.0,0.4288,1
2,19,12,0.26,0.19,0.0,,0
2,19,13,0.31,0.26,0.0,,0
2,19,14,0.28,0.23,0.0,,0
2,19,15,0.3,0.24,0.0,,0
2,19,16,0.31,0.25,0.0,,0
2,19,17,0.3,0.23,0.0,,0
2,19,18,0.43,0.39,6.58,,0
2,19,19,0.39,0.36,23.46,0.2644,1
2,19,20,0.36,0.33,15.61,,1
2,19,21,0.43,0.39,20.74,,0
2,19,22,0.22,0.21,12.78,,0
2,19,23,0.18,0.16,15.82,,0
2,20,0,0.24,0.21,19.58,,0
2,20,1,0.16,0.14,27.05,,0
2,20,2,0.16,0.15,16.63,0.8065,1
2,20,3,0.25,0.23,26.09,,0
2,20,4,0.25,0.22,16.48,0.5566,1
2,20,5,0.18,0.16,24.25,,0
2,20,6,0.15,0.13,20.8,0.5305,1
2,20,7,0.44,0.4,11.46,,0
2,20,8,0.37,0.31,16.71,,0
2,20,9,0.38,0.3,29.67,0.353,1
2,20,10,0.33,0.26,26.28,,0
2,20,11,0.27,0.19,16.29,,0
2,20,12,0.34,0.24,17.34,,0
2,20,13,0.32,0.27,24.52,,0
2,20,14,0.27,0.21,24.72,,0
2,20,15,0.25,0.19,0.0,,0
2,20,16,0.3,0.22,26.76,,0
2,20,17,0.34,0.27,18.34,,0
2,20,18,0.5,0.43,18.81,0.2303,1
2,20,19,0.44,0.38,27.19,,1
2,20,20,0.38,0.35,15.32,,0
2,20,21,0.45,0.38,26.95,,0
2,20,22,0.16,0.14,0.0,,0
2,20,23,0.25,0.21,21.02,,0
2,21,0,0.25,0.22,0.0,0.2266,1
2,21,1,0.22,0.2,0.0,,1
2,21,2,0.18,0.16,0.0,,0
2,21,3,0.22,0.2,0.0,0.3055,1
2,21,4,0.18,0.16,0.0,,1
2,21,5,0.24,0.22,0.0,,1
2,21,6,0.24,0.21,15.34,,0
2,21,7,0.4,0.37,24.82,0.3699,1
2,21,8,0.42,0.34,22.81,,0
2,21,9,0.46,0.34,8.42,0.2503,1
2,21,10,0.32,0.27,0.0,,1
2,21,11,0.26,0.21,0.0,,0
2,21,12,0.3,0.22,0.0,,0
2,21,13,0.33,0.26,0.0,,0
2,21,14,0.3,0.25,0.0,,0
2,21,15,0.26,0.19,0.0,,0
2,21,16,0.31,0.22,0.0,,0
2,21,17,0.31,0.24,23.27,,0
2,21,18,0.4,0.37,24.68,,0
2,21,19,0.38,0.34,22.62,0.9044,1
2,21,20,0.41,0.39,11.43,,1
2,21,21,0.37,0.32,19.01,,1
2,21,22,0.2,0.18,20.42,,0
2,21,23,0.24,0.23,18.48,,0
2,22,0,0.18,0.16,0.0,0.7417,1
2,22,1,0.21,0.19,0.0,,0
2,22,2,0.22,0.19,0.0,,0
2,22,3,0.22,0.19,0.0,0.2594,1
2,22,4,0.24,0.23,0.0,,1
2,22,5,0.22,0.2,0.0,,1
2,22,6,0.18,0.16,24.79,,1
2,22,7,0.45,0.41,0.0,,1
2,22,8,0.48,0.4,12.26,,0
2,22,9,0.5,0.41,0.0,,0
2,22,10,0.28,0.24,6.1,,0
2,22,11,0.28,0.23,0.0,,0
2,22,12,0.32,0.23,0.0,,0
2,22,13,0.26,0.21,0.0,0.4113,1
2,22,14,0.27,0.22,0.0,,0
2,22,15,0.28,0.23,0.0,0.9347,1
2,22,16,0.25,0.19,0.0,,0
2,22,17,0.3,0.23,19.69,,0
2,22,18,0.48,0.44,21.67,0.3338,1
2,22,19,0.48,0.42,17.68,,1
2,22,20,0.44,0.42,0.0,,1
2,22,21,0.5,0.44,14.59,,1
2,22,22,0.24,0.22,8.42,,0
2,22,23,0.23,0.21,6.95,0.2059,1
2,23,0,0.16,0.14,2.46,,1
2,23,1,0.17,0.15,8.21,,0
2,23,2,0.18,0.16,0.0,0.1613,1
2,23,3,0.23,0.22,0.0,,1
2,23,4,0.19,0.16,0.0,,1
